deal_id,po_number,Create Date - Daily,Quantity,Amount in company currency,Client Type,Deal Type,Special Order Type,Deal Stage,Automation Tools,Revisions,Deal Source CA,Number of Associated Contacts,Design Difficulty
4027804706,17894,1/22/2021,200,1636,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Medium 
4022765217,17896,1/21/2021,60,0,Distributor,Existing Business,,Closed and Won,,,,2,Medium 
4029157980,17898,1/22/2021,60,0,Distributor,New Business,,Closed and Won,,,Offline Sources,3,Not Rated
4075697408,17899,2/2/2021,1800,12225.59,Distributor,New Business,,Closed and Won,,,,1,Not Rated
4075271272,17900,2/2/2021,575,4048,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
4076540456,17901,2/2/2021,120,1200,Distributor,Existing Business,,Closed and Won,,,,1,
4069820230,17903,2/1/2021,145,1041.1,Distributor,New Business,,Closed and Won,,,Client Referral,2,Low 
3956713508,17904,1/7/2021,240,2500.8,Direct,Existing Business,,Closed and Won,,Minor (Color Changes),,5,Medium 
3987324006,17907,1/14/2021,60,558,Distributor,New Business,,Closed and Won,,Minor (Other),,1,Medium 
4019606640,17908,1/20/2021,150,1227,Distributor,Existing Business,,Closed and Won,,Minor (Other),,1,Low 
3961038564,17909,1/8/2021,1500,14106.7,Direct,New Business,,Closed and Won,New Website Inquiry,Minor (Packaging),,1,Medium 
4080892468,17910,2/3/2021,240,2332.8,Direct,Existing Business,,Closed and Won,,,,2,
3951403720,17911,1/6/2021,244,1935.6,Distributor,New Business,,Closed and Won,,Major (Other),,2,Medium 
4071395816,17912,2/1/2021,180,1292.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
4038554804,17913,1/25/2021,1200,10047.78,Direct,New Business,,Closed and Won,New Website Inquiry,New Assets,,2,Medium 
4080897078,17915,2/3/2021,120,981.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
4070888024,17916,2/1/2021,105,1102.5,Distributor,Existing Business,,Closed and Won,,Minor (Color Changes),Client Referral,2,Low 
4076845757,17917,2/2/2021,360,3888.52,Direct,New Business,,Closed and Won,,,,1,Not Rated
4024742574,17918,1/21/2021,120,1358.81,Direct,New Business,,Closed and Won,,,,1,Medium 
4075551892,17919,2/2/2021,105,1102.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4085149529,17921,2/4/2021,255,1869.15,Distributor,Existing Business,,Closed and Won,,,Paid Search,3,
4059236404,17923,1/29/2021,120,891.6,Wholesale,New Business,,Closed and Won,,,,1,Medium 
3994422462,17925,1/15/2021,2600,13432,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low 
4089747698,17926,2/4/2021,120,836.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,
4060121593,17927,1/29/2021,150,1077,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
4082734453,17928,2/3/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,
4058192407,17929,1/29/2021,300,1989,Distributor,Existing Business,,Closed and Won,,,,3,Not Rated
4075698339,17930,2/2/2021,250,1997.91,Distributor,Existing Business,,Closed and Won,,Minor (Packaging),,2,Low 
4043433308,17931,1/26/2021,60,575.6,Distributor,Existing Business,,Closed and Won,,New Assets,,3,
4080958615,17932,2/3/2021,120,1011.6,Distributor,New Business,,Closed and Won,,,,1,Medium 
4051132480,17933,1/27/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low 
3983798391,17934,1/13/2021,60,359.4,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated
4007618172,17935,1/18/2021,121,989.78,Distributor,New Business,,Closed and Won,,,,1,Medium 
4074218130,17936,2/2/2021,60,887.4,Direct,New Business,,Closed and Won,,,,1,Knitted Mockup Tool
4054327580,17937,1/28/2021,240,1591.2,Distributor,New Business,,Closed and Won,,Minor (Other),Pre-Hubspot Contact,3,Low 
4019691457,17938,1/20/2021,360,2268,Distributor,Existing Business,,Closed and Won,,,,1,Low 
4049192075,17939,1/27/2021,240,2748,Direct,Existing Business,,Closed and Won,,,,1,Low 
4084997292,17940,2/4/2021,135,1104.3,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4084398494,17941,2/4/2021,100,1050,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4083985865,17942,2/4/2021,100,1050,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4084412355,17943,2/4/2021,100,1050,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4110686847,17944,2/7/2021,75,787.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
4110741787,17945,2/7/2021,180,1472.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
3983511253,17946,1/13/2021,300,2199,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
4110696294,17947,2/7/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
4029160377,17948,1/22/2021,900,6135,Distributor,Existing Business,,Closed and Won,,Major (Other),,1,Not Rated
4104249945,17949,2/5/2021,75,917.56,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
4104566540,17950,2/5/2021,60,590.82,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
4115976775,17951,2/8/2021,60,558,Wholesale,New Business,,Closed and Won,,,,1,
4078844357,17952,2/3/2021,250,2605,Direct,New Business,,Closed and Won,New Website Inquiry,,,1,Low 
4103675672,17953,2/5/2021,370,4015,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,,1,Knitted Mockup Tool
4117196159,17954,2/8/2021,130,1397.5,Direct,Existing Business,,Closed and Won,,,,1,
3972426533,17955,1/11/2021,300,3126,Direct,New Business,,Closed and Won,New Website Inquiry,Minor (Other),,1,Low 
4050824634,17956,1/27/2021,60,558,Distributor,Existing Business,,Closed and Won,,,CommonSku,3,Low 
4023063304,17957,1/21/2021,480,4536,Direct,New Business,,Closed and Won,New Website Inquiry,Minor (Other),,1,Medium 
4080751158,17958,2/3/2021,120,891.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,5,Low 
4083939000,17959,2/4/2021,300,2483.8,Distributor,Existing Business,,Closed and Won,,,,2,Low 
4071186805,17960,2/1/2021,120,978.6,Distributor,New Business,,Closed and Won,,,,4,Low 
4027905694,17961,1/22/2021,120,981.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Low 
4070932410,17962,2/1/2021,195,2581.8,Direct,Existing Business,,Closed and Won,,,,4,Low 
4114445835,17963,2/8/2021,105,1102.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4079183644,17964,2/3/2021,450,4162.5,Direct,Existing Business,,Closed and Won,,,,2,
4120487441,17965,2/9/2021,900,5746,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
3981946691,17966,1/13/2021,360,2782.8,Distributor,Existing Business,,Closed and Won,,Minor (Color Changes),Pre-Hubspot Contact,2,Not Rated
4054973671,17967,1/28/2021,3,0,Distributor,Existing Business,,Closed and Won,,,,3,Not Rated
4082688684,17968,2/3/2021,165,1514.7,Distributor,Existing Business,,Closed and Won,,Minor (Color Changes),Pre-Hubspot Contact,4,Low 
4075470392,17970,2/2/2021,500,3280,Distributor,Existing Business,,Closed and Won,,,,1,
4121589359,17971,2/9/2021,60,390,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
4113709663,17972,2/8/2021,120,1080,Distributor,Existing Business,,Closed and Won,,,,2,Medium 
4115609860,17973,2/8/2021,250,1795,Distributor,Existing Business,,Closed and Won,,Minor (Other),,3,Low 
4080995334,17974,2/3/2021,75,675,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
3983871785,17975,1/13/2021,315,2308.95,Distributor,Existing Business,,Closed and Won,,Major (New Deck/Designs),Client Referral,3,Medium 
4120420011,17976,2/9/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
4019602362,17977,1/20/2021,240,2495.25,Direct,Existing Business,,Closed and Won,,,,1,
4120242199,17978,2/9/2021,60,558,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated
4049252005,17979,1/27/2021,67,721.5,Distributor,Existing Business,,Closed and Won,,Minor (Color Changes),,1,Medium 
4075272505,17980,2/2/2021,110,1127.15,Distributor,Existing Business,,Closed and Won,,,,1,Medium 
4071652020,17982,2/1/2021,150,1264.5,Distributor,Existing Business,,Closed and Won,,Major (New Deck/Designs),Pre-Hubspot Contact,2,
4114373169,17983,2/8/2021,120,1011.6,Distributor,Existing Business,,Closed and Won,,,,1,
4050027453,17984,1/27/2021,60,887.4,Direct,Existing Business,,Closed and Won,,,,2,Low 
4120108370,17985,2/9/2021,300,1642,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
4120421931,17987,2/9/2021,250,1832.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4120108397,17988,2/9/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4104190198,17991,2/5/2021,150,1092,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
4126381002,17992,2/10/2021,60,887.4,Direct,Existing Business,,Closed and Won,,,Direct Traffic,3,
4026744340,17993,1/22/2021,60,540,Distributor,Existing Business,,Closed and Won,,Minor (Color Changes),Client Referral,5,Medium 
3994616698,17995,1/15/2021,1,0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,
4060342097,17996,1/29/2021,240,2332.8,Direct,New Business,,Closed and Won,,Minor (Other),,2,Medium 
4075526819,17997,2/2/2021,65,682.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Medium 
4115991199,17998,2/8/2021,250,2430,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,,1,Knitted Mockup Tool
4085621070,17999,2/4/2021,120,1080,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Not Rated
4058123018,18000,1/29/2021,100,1474,Direct,New Business,,Closed and Won,,,,2,Medium 
4104236350,18001,2/5/2021,75,675,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Medium 
4012886933,18002,1/19/2021,181,1525.83,Distributor,Existing Business,,Closed and Won,,,,2,Low 
4111317287,18003,2/7/2021,1,175,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
4044778639,18005,1/26/2021,500,3280,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
4127208340,18006,2/10/2021,360,3528,Direct,Existing Business,,Closed and Won,,,,1,
4045189944,18007,1/26/2021,120,981.6,Distributor,New Business,,Closed and Won,,,,4,Low 
4081209886,18008,2/3/2021,120,1290,Direct,Existing Business,,Closed and Won,,,,1,
4130690309,18009,2/11/2021,720,5940,Direct,Existing Business,,Closed and Won,,,,3,
4126510610,18010,2/10/2021,120,1410,Direct,Existing Business,,Closed and Won,New Website Inquiry,,Direct Traffic,1,Not Rated
4121380764,18011,2/9/2021,1000,6290,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
4130685701,18012,2/11/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
4113705143,18014,2/8/2021,1000,6190,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Medium 
4080897710,18015,2/3/2021,60,797.4,Direct,New Business,,Closed and Won,Knitted Mockup Tool,Minor (Other),,3,Knitted Mockup Tool
4017066153,18016,1/20/2021,201,1694.43,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Medium 
4070878336,18019,2/1/2021,245,2040.85,Distributor,Existing Business,,Closed and Won,,Minor (Packaging),Email Marketing,4,Low 
4093579339,18020,2/4/2021,300,3126,Direct,Existing Business,,Closed and Won,,,,2,Medium 
4126651395,18021,2/10/2021,120,1410,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,
4075445140,18022,2/2/2021,120,981.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4132239070,18023,2/11/2021,120,981.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
4135463834,18024,2/11/2021,140,1145.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
4116440543,18025,2/8/2021,205,1676.9,Distributor,Existing Business,,Closed and Won,,,,3,Low 
4075702053,18026,2/2/2021,250,1895,Distributor,Existing Business,,Closed and Won,,Minor (Color Changes),Offline Sources,2,Low 
3986814722,18027,1/14/2021,240,1591.2,Distributor,New Business,,Closed and Won,Sample Request,,,1,Medium 
4125775148,18029,2/10/2021,1000,6665.4,Wholesale,Existing Business,,Closed and Won,,,,1,
4135960382,18030,2/11/2021,150,1077,Distributor,Existing Business,,Closed and Won,,,,2,
4114290525,18031,2/8/2021,175,1881.25,Direct,Existing Business,,Closed and Won,,,,2,Low 
4059905377,18032,1/29/2021,5931,27471.82,Distributor,Existing Business,,Closed and Won,,Major (New Deck/Designs),Email Marketing,3,Medium 
4121114433,18033,2/9/2021,500,3075,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4127335325,18034,2/10/2021,96,1008,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Not Rated
4128172878,18035,2/10/2021,120,1290,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,,2,Knitted Mockup Tool
4135929581,18036,2/11/2021,360,2487.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
4142930645,18037,2/12/2021,120,1518.99,Direct,Existing Business,,Closed and Won,,,,1,
4102416684,18038,2/5/2021,240,3158.58,Direct,Existing Business,,Closed and Won,,Minor (Other),Pre-Hubspot Contact,2,
4139878768,18039,2/12/2021,240,2332.8,Direct,Existing Business,,Closed and Won,,,,1,
4086241580,18040,2/4/2021,300,3126,Direct,New Business,,Closed and Won,New Website Inquiry,,,1,Medium 
4039021409,18043,1/25/2021,300,1989,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
4121468661,18044,2/9/2021,720,4612.79,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
4143593927,18045,2/12/2021,200,1636,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
4123284930,18046,2/9/2021,220,2966.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Medium 
3984671062,18047,1/13/2021,60,864.4,Distributor,New Business,,Closed and Won,,,,1,Low 
4143590704,18048,2/12/2021,120,1380,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
4106272922,18050,2/6/2021,145,1558.75,Direct,New Business,,Closed and Won,New Website Inquiry,,,1,Medium 
4125861426,18051,2/10/2021,320,2202,Direct,Existing Business,,Closed and Won,,,,1,
4126402186,18052,2/10/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4102420815,18053,2/5/2021,200,1486,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
4155988286,18054,2/15/2021,1200,7008,Wholesale,Existing Business,,Closed and Won,,,Client Referral,3,
4143297670,18055,2/12/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
3990276591,18056,1/14/2021,120,0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Medium 
4143601690,18057,2/12/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4137324274,18058,2/11/2021,276,1829.88,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low 
4125409149,18059,2/10/2021,500,1995,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Not Rated
4127408424,18060,2/10/2021,125,953.66,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
4084411403,18061,2/4/2021,150,1227,Distributor,New Business,,Closed and Won,,,,2,Not Rated
4157029419,18062,2/15/2021,5050,27270,Distributor,Existing Business,,Closed and Won,,,,1,
3977523900,18063,1/12/2021,120,1290,Distributor,Existing Business,,Closed and Won,,,,1,Medium 
4126600428,18064,2/10/2021,120,1410,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,,1,Knitted Mockup Tool
4070019435,18065,2/1/2021,100,1100,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Medium 
4135359715,18066,2/11/2021,60,722.11,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
4069942340,18067,2/1/2021,1,193,Direct,New Business,,Closed and Won,,,,2,Not Rated
4060228716,18068,1/29/2021,120,873.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
4164277762,18069,2/16/2021,120,1410,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,
4024535998,18070,1/21/2021,63,707.48,Distributor,Existing Business,,Closed and Won,,Minor (Packaging),,2,Medium 
4075747439,18071,2/2/2021,120,1296,Direct,New Business,,Closed and Won,,Minor (Other),,2,Low 
4044158594,18072,1/26/2021,60,540,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Medium 
4127176612,18073,2/10/2021,1500,8385,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,6,Low 
4164146551,18074,2/16/2021,125,1022.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
4102340040,18075,2/5/2021,1,193,Direct,New Business,,Closed and Won,New Website Inquiry,Minor (Other),,2,Medium 
4158009701,18078,2/15/2021,1006,3299.68,Distributor,Existing Business,,Closed and Won,,,,3,
4075473785,18079,2/2/2021,2500,12800,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
4131027152,18080,2/11/2021,390,2671.5,Distributor,Existing Business,,Closed and Won,,Minor (Color Changes),Client Referral,2,Low 
4028256567,18081,1/22/2021,144,533.98,Distributor,Existing Business,,Closed and Won,,,,2,Not Rated
4120107995,18082,2/9/2021,120,1410,Direct,New Business,,Closed and Won,New Website Inquiry,,,1,Medium 
4169679438,18083,2/17/2021,62,651,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
4166655823,18084,2/16/2021,76,798,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
4120439983,18085,2/9/2021,60,887.4,Direct,New Business,,Closed and Won,,,,2,Low 
4143376256,18086,2/12/2021,195,1536.6,Distributor,Existing Business,,Closed and Won,,,,3,
4171915858,18087,2/17/2021,360,1819.2,Wholesale,Existing Business,,Closed and Won,,,,2,
4170791523,18088,2/17/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
4135875146,18089,2/11/2021,206,1054.72,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
4121456544,18090,2/9/2021,60,630,Distributor,Existing Business,,Closed and Won,,Minor (Packaging),Pre-Hubspot Contact,2,Medium 
4044123810,18091,1/26/2021,205,1676.9,Distributor,Existing Business,,Closed and Won,,Minor (Packaging),,4,Low 
4164676930,18092,2/16/2021,160,1308.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
4135390448,18093,2/11/2021,240,1132.61,Distributor,Existing Business,,Closed and Won,,Minor (Packaging),,2,Low 
4164326078,18094,2/16/2021,720,4888.8,Distributor,Existing Business,,Closed and Won,,Minor (Packaging),Client Referral,3,Medium 
4075828186,18095,2/2/2021,5000,34150,Direct,New Business,,Closed and Won,,,,2,Not Rated
