index,po_number,SKU,chassis,mfp_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_at,hs_client_type,hs_dealtype,hs_deal_id,Total SKU DZ on PO,unit_cost,fixed_cost,COGS int SKU Cost,COGS int SKU Cost exact,Total SKU on PO,cost_per_sku,COGS PKF Sock domestic SKU Cost,product_id,quantity,manufacturing_shipment_id,manufacturing_id,product_info_id,manufacturing_cart_id,units_produced,deal_id,mfc_created_at,ship_date,dozens,cost
169,34033,932145508v2,93,860,120,10,45005,2/20/2023 13:29,Direct,existingbusiness,12072762968,72,1.24,0,1086.24,1066.4,,,,,,,,,,,,,,,
170,34890,932147866v1,93,500,120,10,45028,3/20/2023 18:20,Direct,newbusiness,12206235055,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
171,34412,932148045v6,93,200,120,10,45008,3/1/2023 23:58,Distributor,existingbusiness,12155659854,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
172,37606,932148045v6,93,175,120,10,45135,7/5/2023 17:59,Distributor,existingbusiness,13980356115,15,1.8,0,345.6,315,,,,,,,,,,,,,,,
173,41380,932148045v6,93,120,120,10,45274,11/15/2023 19:35,Distributor,existingbusiness,16074211764,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
174,35303,932148052v3,93,120,120,10,45041,4/4/2023 19:53,Direct,newbusiness,12007113365,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
175,34304,932148246v1,93,275,120,10,45005,2/27/2023 22:50,Distributor,existingbusiness,12240112476,23,1.42,0,408.96,390.5,,,,,,,,,,,,,,,
176,34426,932149121v2,93,120,120,10,45009,3/2/2023 22:26,Direct,newbusiness,11907108983,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
177,34184,932149203v2,93,120,120,10,45005,2/27/2023 22:49,Distributor,newbusiness,11665178386,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
178,34274,932149338v3,93,120,120,10,45002,2/24/2023 16:54,Distributor,existingbusiness,12278339245,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
179,34697,932149734v1,93,120,120,10,45019,3/10/2023 23:03,Distributor,existingbusiness,12293981758,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
180,34697,932149735v1,93,120,120,10,45019,3/10/2023 23:03,Distributor,existingbusiness,12293981758,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
181,34697,932149739v1,93,57,120,10,45019,3/10/2023 23:03,Distributor,existingbusiness,12293981758,5,1.8,0,129.6,102.6,,,,,,,,,,,,,,,
182,34697,932149739v1,93,63,120,10,45078,3/10/2023 23:03,Distributor,existingbusiness,12293981758,6,1.8,0,151.2,113.4,,,,,,,,,,,,,,,
183,34346,932149835v1,93,1,120,10,45008,2/28/2023 18:09,Distributor,existingbusiness,12281322576,1,1.8,0,43.2,1.8,,,,,,,,,,,,,,,
184,34346,932149836v1,93,1,120,10,45008,2/28/2023 18:09,Distributor,existingbusiness,12281322576,1,1.8,0,43.2,1.8,,,,,,,,,,,,,,,
185,34551,932150034v3,93,2500,120,10,45021,3/6/2023 22:30,Distributor,existingbusiness,12340779839,209,1.11,0,2797.2,2775,,,,,,,,,,,,,,,
186,35235,932150034v3,93,500,120,10,45044,3/31/2023 21:31,Distributor,existingbusiness,12792417340,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
187,37262,932150034v3,93,500,120,10,45119,6/15/2023 20:41,Distributor,existingbusiness,13725396480,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
188,39680,932150034v3,93,260,120,10,45219,9/25/2023 22:03,Distributor,existingbusiness,15288345900,22,1.42,0,391.92,369.2,,,,,,,,,,,,,,,
189,39680,932150034v3,93,240,120,10,45224,9/25/2023 22:03,Distributor,existingbusiness,15288345900,20,1.42,0,357.84,340.8,,,,,,,,,,,,,,,
190,40603,932150034v3,93,500,120,10,45246,10/23/2023 22:56,Distributor,existingbusiness,15758383163,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
191,42795,932150034v3,93,500,120,10,45313,12/22/2023 23:13,Distributor,existingbusiness,16647788386,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
192,35368,932150494v1,93,200,120,10,45047,4/5/2023 18:35,Distributor,existingbusiness,12072170902,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
193,34855,932150503v1,93,156,120,10,45030,3/22/2023 22:39,Distributor,existingbusiness,12579339431,13,1.8,0,302.4,280.8,,,,,,,,,,,,,,,
194,39064,932150503v1,93,252,120,10,45197,9/5/2023 17:04,Distributor,existingbusiness,14997053234,21,1.42,0,374.88,357.84,,,,,,,,,,,,,,,
195,35006,932150508v3,93,156,120,10,45030,3/23/2023 21:50,Distributor,existingbusiness,11269019166,13,1.8,0,302.4,280.8,,,,,,,,,,,,,,,
196,39066,932150508v3,93,252,120,10,45197,9/5/2023 17:05,Distributor,existingbusiness,14997784459,21,1.42,0,374.88,357.84,,,,,,,,,,,,,,,
197,34543,932150948v2,93,200,120,10,45015,3/6/2023 23:11,Direct,existingbusiness,12368872562,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
198,34540,932151176v1,93,120,120,10,45019,3/7/2023 18:32,Distributor,existingbusiness,11734760962,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
199,34566,932151190v1,93,120,120,10,45020,3/7/2023 18:28,Direct,existingbusiness,12421301106,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
200,34566,932151193v1,93,120,120,10,45020,3/7/2023 18:28,Direct,existingbusiness,12421301106,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
201,34566,932151195v1,93,120,120,10,45020,3/7/2023 18:28,Direct,existingbusiness,12421301106,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
202,34566,932151197v1,93,120,120,10,45020,3/7/2023 18:28,Direct,existingbusiness,12421301106,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
203,35210,932151321v2,93,575,120,10,45048,4/5/2023 18:25,Direct,newbusiness,12423596188,48,1.31,0,770.28,753.25,,,,,,,,,,,,,,,
204,35210,932151321v2,93,1225,120,10,45050,4/5/2023 18:25,Direct,newbusiness,12423596188,103,1.2,0,1497.6,1470,,,,,,,,,,,,,,,
205,34730,932152101v2,93,500,120,10,45022,3/14/2023 16:31,Direct,newbusiness,12451602722,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
206,34770,932153297v1,93,120,120,10,45030,3/15/2023 20:14,Distributor,newbusiness,12546350340,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
207,36470,932153848v4,93,200,120,10,45084,5/17/2023 17:08,Distributor,existingbusiness,12555647790,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
208,38271,932153848v7,93,200,120,10,45163,8/4/2023 15:58,Distributor,existingbusiness,14467102831,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
209,40521,932153848v7,93,200,120,10,45240,10/20/2023 20:50,Distributor,existingbusiness,15671449939,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
210,35132,932153958v1,93,360,120,10,45040,3/30/2023 17:57,Direct,newbusiness,12579565393,30,1.42,0,528.24,511.2,,,,,,,,,,,,,,,
211,35132,932153959v1,93,240,120,10,45040,3/30/2023 17:57,Direct,newbusiness,12579565393,20,1.42,0,357.84,340.8,,,,,,,,,,,,,,,
212,35132,932153961v1,93,240,120,10,45040,3/30/2023 17:57,Direct,newbusiness,12579565393,20,1.42,0,357.84,340.8,,,,,,,,,,,,,,,
213,34900,932154216v1,93,425,120,10,45028,3/20/2023 21:21,Distributor,newbusiness,11427567912,36,1.42,0,630.48,603.5,,,,,,,,,,,,,,,
214,40631,932154216v1,93,120,120,10,45245,10/24/2023 20:10,Distributor,existingbusiness,15771648950,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
215,35116,932154222v3,93,121,120,10,45035,3/28/2023 22:53,Distributor,newbusiness,12584021546,11,1.8,0,259.2,217.8,,,,,,,,,,,,,,,
216,35132,932154566v1,93,240,120,10,45040,3/30/2023 17:57,Direct,newbusiness,12579565393,20,1.42,0,357.84,340.8,,,,,,,,,,,,,,,
217,35012,932154878v1,93,360,120,10,45036,3/24/2023 15:31,Direct,newbusiness,12675998567,30,1.42,0,528.24,511.2,,,,,,,,,,,,,,,
218,35262,932154902v1,93,120,120,10,45049,4/11/2023 16:19,Direct,existingbusiness,12687435912,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
219,35262,932154914v1,93,120,120,10,45049,4/11/2023 16:19,Direct,existingbusiness,12687435912,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
220,35769,932155379v1,93,120,120,10,45062,4/20/2023 18:20,Distributor,newbusiness,12707928615,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
221,35178,932155719v1,93,120,120,10,45035,3/30/2023 2:05,Distributor,existingbusiness,12749170692,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
222,35178,932155721v1,93,120,120,10,45035,3/30/2023 2:05,Distributor,existingbusiness,12749170692,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
223,35484,932155937v2,93,120,120,10,45049,4/10/2023 19:20,Distributor,existingbusiness,12676782689,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
224,36557,932155937v2,93,120,120,10,45078,5/17/2023 21:01,Distributor,existingbusiness,13369966601,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
225,41293,932156402v2,93,200,120,10,45271,11/14/2023 16:39,Distributor,existingbusiness,16043431957,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
226,35422,932156716v2,93,120,120,10,45048,4/6/2023 21:31,Distributor,existingbusiness,12790678866,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
227,35329,932156801v2,93,500,120,10,45043,4/4/2023 20:52,Direct,newbusiness,12689760263,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
228,35370,932156806v1,93,120,120,10,45042,4/5/2023 18:20,Direct,newbusiness,10812243998,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
229,42873,932156806v1,93,120,120,10,45314,12/28/2023 19:40,Direct,existingbusiness,16706249864,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
230,35370,932156808v1,93,120,120,10,45042,4/5/2023 18:20,Direct,newbusiness,10812243998,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
231,42873,932156808v1,93,120,120,10,45314,12/28/2023 19:40,Direct,existingbusiness,16706249864,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
232,35532,932157309v3,93,250,120,10,45049,4/11/2023 17:53,Distributor,existingbusiness,12839200642,21,1.42,0,374.88,355,,,,,,,,,,,,,,,
233,35949,932157854v4,93,150,120,10,45065,4/26/2023 17:11,Direct,existingbusiness,13136129567,13,1.8,0,302.4,270,,,,,,,,,,,,,,,
234,35598,932158216v1,93,120,120,10,45050,4/13/2023 13:44,Distributor,newbusiness,12915806510,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
235,36104,932161215v3,93,500,120,10,45076,5/2/2023 22:25,Distributor,existingbusiness,12993377355,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
236,35922,932161251v1,93,500,120,10,45068,4/25/2023 18:25,Distributor,existingbusiness,13126400422,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
237,35929,932161295v1,93,300,120,10,45065,4/25/2023 20:51,Distributor,existingbusiness,12580989741,25,1.42,0,443.04,426,,,,,,,,,,,,,,,
238,35939,932161334v1,93,2000,120,10,45063,4/25/2023 23:43,Distributor,existingbusiness,13135293368,167,1.2,0,2419.2,2400,,,,,,,,,,,,,,,
239,35970,932161461v2,93,120,120,10,45068,4/26/2023 20:22,Wholesale,existingbusiness,13117807983,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
240,35961,932161980v1,93,650,120,10,45077,4/27/2023 20:34,Distributor,existingbusiness,10444735045,55,1.31,0,880.32,851.5,,,,,,,,,,,,,,,
241,36123,932162928v1,93,300,120,10,45072,5/3/2023 18:06,Distributor,existingbusiness,13209218616,25,1.42,0,443.04,426,,,,,,,,,,,,,,,
242,36138,932163010v1,93,120,120,10,45072,5/3/2023 21:13,Direct,existingbusiness,13216393989,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
243,36138,932163011v1,93,120,120,10,45072,5/3/2023 21:13,Direct,existingbusiness,13216393989,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
244,36980,932163552v1,93,120,120,10,45105,6/5/2023 18:16,Distributor,existingbusiness,13234934185,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
245,36441,932163817v1,93,120,120,10,45085,5/16/2023 19:05,Direct,newbusiness,12270615680,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
246,36282,932164073v2,93,136,120,10,45079,5/9/2023 23:10,Distributor,existingbusiness,13231053853,12,1.8,0,280.8,244.8,,,,,,,,,,,,,,,
247,36292,932164162v1,93,240,120,10,45082,5/10/2023 15:11,Direct,newbusiness,13243065944,20,1.42,0,357.84,340.8,,,,,,,,,,,,,,,
248,36336,932164380v1,93,500,120,10,45084,5/11/2023 15:27,Direct,existingbusiness,13205516663,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
249,36438,932164647v1,93,500,120,10,45086,5/14/2023 11:40,Direct,newbusiness,13293735723,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
250,39387,932164647v1,93,300,120,10,45209,9/15/2023 20:28,Direct,existingbusiness,15154817333,25,1.42,0,443.04,426,,,,,,,,,,,,,,,
251,36412,932164840v1,93,120,120,10,45084,5/12/2023 19:33,Direct,newbusiness,12003580680,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
252,36412,932164841v1,93,120,120,10,45084,5/12/2023 19:33,Direct,newbusiness,12003580680,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
253,36802,932165451v2,93,240,120,10,45098,5/26/2023 22:15,Direct,newbusiness,13354944638,20,1.42,0,357.84,340.8,,,,,,,,,,,,,,,
254,36773,932166941v2,93,225,120,10,45092,5/25/2023 22:37,Distributor,existingbusiness,13388755085,19,1.8,0,432,405,,,,,,,,,,,,,,,
255,36824,932167369v2,93,500,120,10,45103,5/30/2023 15:14,Direct,newbusiness,13256659092,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
256,36816,932167371v1,93,120,120,10,45098,5/26/2023 22:44,Distributor,existingbusiness,13460799582,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
257,36816,932167372v1,93,120,120,10,45098,5/26/2023 22:44,Distributor,existingbusiness,13460799582,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
258,36816,932167373v1,93,120,120,10,45098,5/26/2023 22:44,Distributor,existingbusiness,13460799582,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
259,37107,932167450v1,93,120,120,10,45112,6/9/2023 21:50,Direct,existingbusiness,13360227722,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
260,36935,932167679v3,93,120,120,10,45104,6/2/2023 15:43,Direct,existingbusiness,13546555467,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
261,36973,932168716v1,93,120,120,10,45105,6/6/2023 20:59,Direct,newbusiness,13551551865,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
262,36973,932168718v1,93,120,120,10,45105,6/6/2023 20:59,Direct,newbusiness,13551551865,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
263,37103,932169095v2,93,1,120,10,45112,6/9/2023 16:38,Distributor,existingbusiness,13590045838,1,1.8,0,43.2,1.8,,,,,,,,,,,,,,,
264,37103,932169095v2,93,360,120,10,45113,6/9/2023 16:38,Distributor,existingbusiness,13590045838,30,1.42,0,528.24,511.2,,,,,,,,,,,,,,,
265,37054,932169337v1,93,250,120,10,45107,6/7/2023 20:57,Distributor,existingbusiness,13506697303,21,1.42,0,374.88,355,,,,,,,,,,,,,,,
266,37054,932169339v1,93,250,120,10,45107,6/7/2023 20:57,Distributor,existingbusiness,13506697303,21,1.42,0,374.88,355,,,,,,,,,,,,,,,
267,37093,932169613v1,93,1200,120,10,45113,6/9/2023 16:38,Direct,existingbusiness,13637004415,100,1.2,0,1454.4,1440,,,,,,,,,,,,,,,
268,40375,932169613v2,93,1200,120,10,45239,10/16/2023 19:19,Direct,existingbusiness,15653587310,100,1.2,0,1454.4,1440,,,,,,,,,,,,,,,
269,38607,932169720v9,93,2,120,10,45175,8/22/2023 21:23,Direct,existingbusiness,14722068283,1,1.8,0,43.2,3.6,,,,,,,,,,,,,,,
270,39530,932169720v9,93,1180,120,10,45219,9/20/2023 22:42,Direct,existingbusiness,15236946815,99,1.24,0,1488,1463.2,,,,,,,,,,,,,,,
271,39530,932169720v9,93,220,120,10,45224,9/20/2023 22:42,Direct,existingbusiness,15236946815,19,1.8,0,432,396,,,,,,,,,,,,,,,
272,37186,932170388v1,93,250,120,10,45119,6/14/2023 15:33,Distributor,existingbusiness,13391937964,21,1.42,0,374.88,355,,,,,,,,,,,,,,,
273,37217,932170590v1,93,240,120,10,45118,6/15/2023 16:40,Distributor,existingbusiness,13709761088,20,1.42,0,357.84,340.8,,,,,,,,,,,,,,,
274,37236,932170736v1,93,120,120,10,45119,6/15/2023 16:54,Direct,existingbusiness,13507293705,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
275,37239,932170802v1,93,119,120,10,45118,6/15/2023 16:48,Direct,newbusiness,13587307672,10,1.8,0,237.6,214.2,,,,,,,,,,,,,,,
276,37239,932170802v1,93,1,120,10,45128,6/15/2023 16:48,Direct,newbusiness,13587307672,1,1.8,0,43.2,1.8,,,,,,,,,,,,,,,
277,36932,932172198v1,93,120,120,10,45125,6/22/2023 22:46,Distributor,existingbusiness,13062597736,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
278,37401,932172280v1,93,120,120,10,45134,7/3/2023 17:09,Distributor,existingbusiness,11995200172,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
279,37401,932172284v1,93,120,120,10,45134,7/3/2023 17:09,Distributor,existingbusiness,11995200172,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
280,37436,932172588v1,93,500,120,10,45128,6/26/2023 17:22,Direct,existingbusiness,13868128827,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
281,39527,932172588v1,93,360,120,10,45211,9/19/2023 22:57,Direct,existingbusiness,15236751693,30,1.42,0,528.24,511.2,,,,,,,,,,,,,,,
282,37534,932172611v2,93,600,120,10,45135,6/30/2023 22:00,Distributor,existingbusiness,13692165420,50,1.31,0,801.72,786,,,,,,,,,,,,,,,
283,37477,932172900v1,93,120,120,10,45133,6/30/2023 22:58,Distributor,newbusiness,13384051620,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
284,37477,932172902v1,93,120,120,10,45133,6/30/2023 22:58,Distributor,newbusiness,13384051620,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
285,37589,932173540v1,93,120,120,10,45140,7/10/2023 21:49,Direct,newbusiness,13915601461,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
286,37615,932174200v1,93,180,120,10,45141,7/6/2023 21:22,Direct,existingbusiness,13927962739,15,1.8,0,345.6,324,,,,,,,,,,,,,,,
287,37615,932174201v1,93,180,120,10,45141,7/6/2023 21:22,Direct,existingbusiness,13927962739,15,1.8,0,345.6,324,,,,,,,,,,,,,,,
288,37662,932174400v1,93,120,120,10,45139,7/7/2023 17:13,Direct,existingbusiness,13784244778,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
289,39078,932174455v3,93,200,120,10,45211,9/5/2023 22:25,Distributor,existingbusiness,13924026128,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
290,37706,932174649v1,93,120,120,10,45140,7/10/2023 21:48,Direct,existingbusiness,14046438958,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
291,37766,932175060v1,93,120,120,10,45142,7/12/2023 18:59,Direct,newbusiness,14041967917,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
292,37851,932175468v1,93,250,120,10,45145,7/14/2023 22:43,Distributor,existingbusiness,13910064657,21,1.42,0,374.88,355,,,,,,,,,,,,,,,
293,37851,932175468v1,93,250,120,10,45146,7/14/2023 22:43,Distributor,existingbusiness,13910064657,21,1.42,0,374.88,355,,,,,,,,,,,,,,,
294,42002,932175468v1,93,1200,120,10,45295,12/6/2023 23:17,Distributor,existingbusiness,16375912574,100,1.2,0,1454.4,1440,,,,,,,,,,,,,,,
295,37864,932175598v1,93,120,120,10,45148,7/17/2023 14:45,Direct,existingbusiness,14150502477,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
296,39458,932175706v2,93,5675,120,10,45222,9/15/2023 21:11,Distributor,existingbusiness,14195389863,473,1.06,0,6029.28,6015.5,,,,,,,,,,,,,,,
297,38148,932176067v3,93,500,120,10,45162,8/1/2023 14:22,Direct,existingbusiness,14210820977,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
298,42702,932176067v3,93,720,120,10,45308,12/21/2023 18:07,Direct,existingbusiness,16468111494,60,1.24,0,907.68,892.8,,,,,,,,,,,,,,,
299,37994,932176728v1,93,120,120,10,45153,7/24/2023 15:07,Distributor,existingbusiness,13998329396,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
300,38203,932177015v2,93,120,120,10,45163,8/2/2023 16:08,Distributor,existingbusiness,14302518420,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
301,38040,932177075v1,93,500,120,10,45156,7/25/2023 18:14,Direct,newbusiness,13864870970,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
302,38072,932177291v1,93,180,120,10,45156,7/26/2023 22:08,Direct,newbusiness,13994162060,15,1.8,0,345.6,324,,,,,,,,,,,,,,,
303,37990,932177667v1,93,1000,120,10,45163,7/31/2023 22:34,Distributor,existingbusiness,14250148210,84,1.24,0,1264.8,1240,,,,,,,,,,,,,,,
304,38195,932178128v1,93,120,120,10,45162,8/1/2023 21:41,Direct,newbusiness,14364889387,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
305,39285,932178271v4,93,1200,120,10,45209,9/12/2023 19:08,Distributor,existingbusiness,14418322223,100,1.2,0,1454.4,1440,,,,,,,,,,,,,,,
306,38208,932178341v1,93,120,120,10,45163,8/3/2023 18:50,Direct,newbusiness,13749484621,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
307,38397,932178382v2,93,250,120,10,45174,8/10/2023 16:35,Distributor,existingbusiness,14432111247,21,1.42,0,374.88,355,,,,,,,,,,,,,,,
308,38309,932178731v3,93,2400,120,10,45168,8/7/2023 19:55,Distributor,existingbusiness,14449252942,200,1.11,0,2677.32,2664,,,,,,,,,,,,,,,
309,38332,932178899v1,93,500,120,10,45174,8/8/2023 19:59,Distributor,existingbusiness,14381063596,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
310,38310,932179221v1,93,500,120,10,45174,8/8/2023 15:38,Direct,newbusiness,14433014964,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
311,38343,932179366v1,93,120,120,10,45174,8/9/2023 20:48,Direct,newbusiness,14438073170,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
312,38347,932179472v2,93,120,120,10,45183,8/21/2023 21:45,Distributor,existingbusiness,14528940358,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
313,39800,932179472v2,93,600,120,10,45219,9/27/2023 20:39,Distributor,existingbusiness,15343873834,50,1.31,0,801.72,786,,,,,,,,,,,,,,,
314,39800,932179472v2,93,20,120,10,45233,9/27/2023 20:39,Distributor,existingbusiness,15343873834,2,1.8,0,64.8,36,,,,,,,,,,,,,,,
315,38395,932179725v1,93,125,120,10,45174,8/10/2023 18:13,Distributor,existingbusiness,14545503376,11,1.8,0,259.2,225,,,,,,,,,,,,,,,
316,38395,932179726v1,93,125,120,10,45174,8/10/2023 18:13,Distributor,existingbusiness,14545503376,11,1.8,0,259.2,225,,,,,,,,,,,,,,,
317,38642,932179774v3,93,719,120,10,45188,8/21/2023 21:45,Distributor,existingbusiness,14402968742,60,1.31,0,958.92,941.89,,,,,,,,,,,,,,,
318,38642,932179774v3,93,7,120,10,45203,8/21/2023 21:45,Distributor,existingbusiness,14402968742,1,1.8,0,43.2,12.6,,,,,,,,,,,,,,,
319,38394,932179818v1,93,1000,120,10,45177,8/10/2023 23:07,Direct,existingbusiness,14519417988,84,1.24,0,1264.8,1240,,,,,,,,,,,,,,,
320,38401,932179910v1,93,500,120,10,45174,8/10/2023 14:56,Distributor,existingbusiness,14418750558,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
321,38456,932180251v1,93,180,120,10,45188,8/14/2023 16:40,Direct,existingbusiness,14559814282,15,1.8,0,345.6,324,,,,,,,,,,,,,,,
322,38456,932180251v1,93,60,120,10,45190,8/14/2023 16:40,Direct,existingbusiness,14559814282,5,1.8,0,129.6,108,,,,,,,,,,,,,,,
323,40253,932180251v2,93,240,120,10,45236,10/11/2023 14:33,Direct,newbusiness,15557958445,20,1.42,0,357.84,340.8,,,,,,,,,,,,,,,
324,42826,932180251v2,93,100,120,10,45310,12/26/2023 22:07,Direct,existingbusiness,16688472900,9,1.8,0,216,180,,,,,,,,,,,,,,,
325,42826,932180251v2,93,60,120,10,45401,12/26/2023 22:07,Direct,existingbusiness,16688472900,5,1.8,0,129.6,108,,,,,,,,,,,,,,,
326,38478,932180751v1,93,200,120,10,45177,8/15/2023 15:20,Direct,existingbusiness,14623202396,17,1.8,0,388.8,360,,,,,,,,,,,,,,,
327,38532,932180817v1,93,140,120,10,45180,8/16/2023 19:07,Direct,newbusiness,14635163661,12,1.8,0,280.8,252,,,,,,,,,,,,,,,
328,38526,932181017v1,93,2499,120,10,45189,8/16/2023 21:14,Distributor,existingbusiness,14623164202,209,1.11,0,2797.2,2773.89,,,,,,,,,,,,,,,
329,38526,932181017v1,93,1,120,10,45191,8/16/2023 21:14,Distributor,existingbusiness,14623164202,1,1.8,0,43.2,1.8,,,,,,,,,,,,,,,
330,38756,932181724v2,93,120,120,10,45187,8/23/2023 20:52,Distributor,existingbusiness,14636525106,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
331,38734,932182744v1,93,1200,120,10,45190,8/25/2023 5:16,Direct,newbusiness,13982973809,100,1.2,0,1454.4,1440,,,,,,,,,,,,,,,
332,38952,932182933v1,93,2,120,10,45187,8/30/2023 20:18,Distributor,newbusiness,14796203350,1,1.8,0,43.2,3.6,,,,,,,,,,,,,,,
333,38817,932183380v1,93,500,120,10,45194,8/29/2023 22:18,Direct,existingbusiness,14792003188,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
334,39302,932183765v1,93,500,120,10,45218,9/12/2023 18:07,Direct,existingbusiness,14862587266,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
335,39302,932183770v3,93,500,120,10,45218,9/12/2023 18:07,Direct,existingbusiness,14862587266,42,1.31,0,675.96,655,,,,,,,,,,,,,,,
336,38892,932184039v1,93,120,120,10,45191,8/29/2023 22:04,Direct,existingbusiness,14877309314,10,1.8,0,237.6,216,,,,,,,,,,,,,,,
337,38956,932184446v1,93,1005,120,10,45195,8/31/2023 15:45,Distributor,existingbusiness,14796430204,84,1.24,0,1264.8,1246.2,,,,,,,,,,,,,,,
